text,label
如果没有光玉，朋也的一生，何尝不是一种《活着》，但幸亏有光玉，奇迹带给了这个小镇，这些人们，无限的美好。,9
难怪开头都说clannad是感动不是刀，我看的时候寻思渚都没了，汐也没了，说不定下一个就是男主了，编剧一刀一刀的砍我，越看越像是压抑下脆弱的温馨，结果最后一集导演做人反转了，举起大刀的手轻轻的放下了，很触动心灵，以及happyending，好！！！,10
对那个年龄段的我来说，这部动漫极大改变了我对爱情和家庭的看法凭此就可以称之为神作。,10
as里大量篇幅描写男主工作相关的内容，只能说看着除了压抑就是压抑，我都看二次元了还要让我欣赏遍人间疾苦是吧。key式工业催泪剂就懒得点评了，画面比前作好很多，但也仅此而已了，观前期待太高了,3
好看，爱看，几条线展开后出人意料的催泪，父亲线、女儿线超级感人,10
伟大，无需多言，如果这辈子只能推荐一部动漫的话，我会推荐CL,10
班固米笑传之冲冲榜,6
因为经历和男主有些重叠，所以对这部番的认同感很高，不过毫无疑问从哪个角度来看这都是一部神作,10
或许注定麻枝准与我八字不合吧，我很不明白行文里面人物的行动逻辑，关于小混混那段我不明白为什么要对打成那样。至于几乎是人人称赞的后半段，我也不认为它有多优秀。渚执意要在家里生小孩，理由是医院里面没法第一个抱孩子，而且就这样的身体状况，生育时旁边没有医生，还要说一会就到，看着我觉得真的是自己作死。关于汐的死亡我倒是没有什么意见，不过非要扯上幻想世界，意淫自己的意识一直陪伴着渚和汐，然后整一个幻想中的he结局，我是觉得大可不必，这样的煽情实在是过于刻意不自然，好似：我已经这么惨了，你们都给我哭啊！我只能说对故事里面的角色的遭遇感到悲伤，但实在无法共情，忍受这种拖沓的节奏和韩剧一般硬造的悲剧，另外我也不觉得作者刻画的男主足够真实，台词中充满着矫揉造作，最后汐的死亡也一定要是在旅行的，对医生的排斥让我有种反智主义之嫌,3
想起自己初中的暑假熬夜看完，一个人窝在房间哭得非常厉害，妈妈还问我是不是有什么心事，哈哈哈哈，非常感人，第一季只有后半段哭了，第二季基本从头哭到尾呢,10
少的一颗是因为我破防了,9
人间余烬里，珠泪始分明。,9
这确实一部非常好的动漫，但看这个十分率就知道了不是刷的就是一群萌二，攻壳都没这个待遇，剧情方面的缺点能有一大堆，这部作品满打满算算他9分已经虚高了,8
在高铁上看的，一个大男人差点哭出来,10
列车上朋也跟汐讲起妈妈时，眼泪再也止不住了,10
一部完美的动漫，感谢staff们的精心制作,10
请不要后悔与我的相遇,10
动人的催泪作品，在初中的时候就看过了一次，但是当时没有挺大的触动评，只是主角挺惨的。而在大学又一次重温之后，才懂得了里面的动人之处，写作clannad，读作人生，主角也像小时候一样，单亲父亲一个人抚养孩子长大。文笔不够，总之就是很感人啦,10
早年间哭的稀里哗啦现在套路见多了如果重看可能没有现在这么高的评价不过我就是喜欢简单粗暴的强烈情感输出,9
86100现在，我沦为当事者,8
少数几本看哭了的,10
心目中前三的作品，让很难流泪的我哭了整整一个上午，第一季的铺垫让第二季的情感完全的宣泄，完全真挚纯洁的亲情爱情友情，使人永远不会忘记了,10
前面好几集差点意思，不过后面的剧情实在是太好了，整体表现得十分克制，仅仅是角色自己描述发生过的事，眼睛就已经进核弹了，一切是那么自然，那么暗潮涌动。,9
家庭永远是人心中最柔软的地方,10
游戏动漫都刷了几遍了，唯一一部看哭的番且每次刷都会哭，带给我最大的感动，来补个好评,10
clannad是我看过描写亲情的最优秀的作品,9
难以与老麻子和解,7
看前：我倒要看看有多催泪看后：哭成胖头鱼,10
好的动画，真的能改变人。,10
看过之后才知道的确是一部对得起这个评分动画，虽然看的过程有点难受，只不过永远不会后悔看这部动画,10
哭麻了對大多數人來說親情是最大的軟肋和淚點這就是人生啊,10
理想又美好的世界。是二次元与现实的完美融合。生活是美好的，即便充满悲伤与泪水，也别忘了那些陪伴你成长的人。所爱之人之所在，就是家。爱总是相互的，千里共婵娟。,10
唯一让我不舒服的是关于杏姐妹和智代的剧情设计，以及男主的肩膀真的废了一辈子,9
在男主毕业之前的有些篇章看不懂是想说什么，全靠后面提起了观感。,7
这部的优秀主要归功于麻枝准在渚线的深厚笔力。我觉得，一个好的故事是一定要写出角色的成长的，而渚线中的朋也就历经了从学生到员工、从孩子到父亲、从新人到鳏夫的故事，心境随之转变，此类变化都是看在眼里的。我认为cl好看体现在，朋也在渚的去世之后因为汐，从颓废迈入新的生活，也因为汐的乖巧懂事，在她一次次询问关于妈妈的事情中，又不由得瞩汐思人，强烈的感情被阴阳两隔，落泪之处往往就藏在那些本以为习惯却因为人已不再的怅然之中，我总是不知不觉就在何处落泪，恨命运不公、恨所爱之人接连离朋也而去，恨父女新建立起亲情的羁绊却又如同之前被残忍分离。虽然第二次所爱之人的离去前文也有暗示，还是能品出剧情刻意的导向。靠设定里的光玉，朋也终于能体会到家庭美满的幸福，虽然这设定我一直没看明白，但是动画是给人带来希望的。这就是为什么我虽然爱好悲剧，但我希望都能有一个happyend,9
读作人生，写作爱与责任,10
对我影响很深的一部作品,10
每次听到clannd的BGM就会不自觉的流泪，,10
此中有真意，欲辨已忘言。,10
无论剧情对于现实来说是否真实，但他带给我们的感动是实实在在存在的。,10
答应我别死好吗,10
gal改巅峰，心中无可否认的no1,10
时隔多年，不可不否认，音乐加分太多。85分，情怀给9,9
感谢你为我带来了一次别样的人生,10
真的是神作，看番以来哭的最狠的一次,9
GAL改的巅峰，十年前第一次看，之后又通关了游戏，后来又不断重温，不同年龄阶段有不同的感悟，总而言之是一部值得和家人一起看的作品，一部改变了我人生的作品。,10
让人感悟家庭的温暖,9
Nagisa！！“请永远不要后悔与我相遇”,10
Notmytype,5
记得后面挺意识流，总之音乐好听,8
看完久久不能平复，时常会想起动画中美丽的瞬间和熟悉的旋律，我想这或许就是动画作品能带给人最珍贵的东西回响，可能在过去、或许在此刻、终将在未来认真生活感到幸福的我们产生的光玉为冈崎一家带来团聚；而这座小镇发生的种种也提醒这我们捡起身边的幸福，认真的生活下去,10
看了一整晚没睡，感觉亲情爱情总有一个能打动你,10
20240915剧情独立出来看，真的好感人啊呜呜哭,6
感情和氛围渲染的很好，略微慢热了，九分加cv演出一分，鉴定为超神作,10
对于被高估的作品，我都会出手制衡,1
血肉渐渐丰满，我渐渐能从番中找到共鸣。Clannad能渐渐编织出内涵我由衷的舒心，这才有神作的感觉。细腻的情感，足够发人深省甚至铭记的内涵，出类拔萃足成典范的特色（我认为能将人的一生用剧呈现而又不浮于流水是她的传奇之处）可惜人物关系递进，日本传统的混混及很多人的人物设定仍显庸俗，催泪弹（可能个人原因不刀）也算不足之处血脉，家庭，命运联系着一生。真是奇怪荒谬的感觉，这更是一种血脉的延续，是守护的接力啊。幸直守护朋也，朋也守护汐。可能未来我也需要去追寻需要一生去守护的东西啊命运真是待人不公啊神作clannad，因感动而泪目，从未看过如此温暖的动漫长长的坡道下，一跟就是一辈子已经可以了吗？我已经完成了自己的使命了吗？孩子的梦想就是父母的梦想啊！我们的梦想就是你的梦想可以实现啊！所以哪怕辞,9
前八集较为迷惑但是后期真是一个追求幸福的故事泣,8
她说她爱着这座小镇，但她没有真正的走过一遍这座小镇，不是吗？,6
少一颗星给游戏,9
（说不出话）,10
在那小镇上，充满回忆光点的花海，你我走在其中。写在前面，我讨厌这种魔幻现实的东西，每次都要靠机械降神才能扭转局面挺无感，设定老套而且很多不合理，番外的杏篇简直就是垃圾梳理全片也不过是对未来：幸福的探索对过去：不逃避实诚的面对以及对成长阐释和记录（回忆）不太喜欢的作品,6
